adm3_psgc,adm2_psgc,adm1_psgc,adm3_en,geo_level
105503000,105500000,100000000,City of Alaminos,City
105518000,105500000,100000000,City of Dagupan,City
105532000,105500000,100000000,City of San Carlos,City
105546000,105500000,100000000,City of Urdaneta,City
105519000,105500000,100000000,Dasol,Mun
105520000,105500000,100000000,Infanta,Mun
105521000,105500000,100000000,Labrador,Mun
105548000,105500000,100000000,Laoac,Mun
105522000,105500000,100000000,Lingayen,Mun
105523000,105500000,100000000,Mabini,Mun
105524000,105500000,100000000,Malasiqui,Mun
105525000,105500000,100000000,Manaoag,Mun
105526000,105500000,100000000,Mangaldan,Mun
105527000,105500000,100000000,Mangatarem,Mun
105528000,105500000,100000000,Mapandan,Mun
105529000,105500000,100000000,Natividad,Mun
105530000,105500000,100000000,Pozorrubio,Mun
105531000,105500000,100000000,Rosales,Mun
105533000,105500000,100000000,San Fabian,Mun
105534000,105500000,100000000,San Jacinto,Mun
105535000,105500000,100000000,San Manuel,Mun
105536000,105500000,100000000,San Nicolas,Mun
105537000,105500000,100000000,San Quintin,Mun
105538000,105500000,100000000,Santa Barbara,Mun
105539000,105500000,100000000,Santa Maria,Mun
105540000,105500000,100000000,Santo Tomas,Mun
105541000,105500000,100000000,Sison,Mun
105542000,105500000,100000000,Sual,Mun
105543000,105500000,100000000,Tayug,Mun
105544000,105500000,100000000,Umingan,Mun
105545000,105500000,100000000,Urbiztondo,Mun
105547000,105500000,100000000,Villasis,Mun
405601000,405600000,400000000,Agdangan,Mun
405602000,405600000,400000000,Alabat,Mun
405603000,405600000,400000000,Atimonan,Mun
405605000,405600000,400000000,Buenavista,Mun
405606000,405600000,400000000,Burdeos,Mun
405607000,405600000,400000000,Calauag,Mun
405608000,405600000,400000000,Candelaria,Mun
405610000,405600000,400000000,Catanauan,Mun
431200000,431200000,400000000,City of Lucena,City
405615000,405600000,400000000,Dolores,Mun
405616000,405600000,400000000,General Luna,Mun
405617000,405600000,400000000,General Nakar,Mun
405618000,405600000,400000000,Guinayangan,Mun
405619000,405600000,400000000,Gumaca,Mun
405620000,405600000,400000000,Infanta,Mun
405621000,405600000,400000000,Jomalig,Mun
405622000,405600000,400000000,Lopez,Mun
405623000,405600000,400000000,Lucban,Mun
405625000,405600000,400000000,Macalelon,Mun
405627000,405600000,400000000,Mauban,Mun
405628000,405600000,400000000,Mulanay,Mun
405629000,405600000,400000000,Padre Burgos,Mun
405630000,405600000,400000000,Pagbilao,Mun
405631000,405600000,400000000,Panukulan,Mun
405633000,405600000,400000000,Perez,Mun
405634000,405600000,400000000,Pitogo,Mun
405635000,405600000,400000000,Plaridel,Mun
405636000,405600000,400000000,Polillo,Mun
405637000,405600000,400000000,Quezon,Mun
405638000,405600000,400000000,Real,Mun
405639000,405600000,400000000,Sampaloc,Mun
405640000,405600000,400000000,San Andres,Mun
405641000,405600000,400000000,San Antonio,Mun
405642000,405600000,400000000,San Francisco,Mun
405644000,405600000,400000000,San Narciso,Mun
405645000,405600000,400000000,Sariaya,Mun
405646000,405600000,400000000,Tagkawayan,Mun
405648000,405600000,400000000,Tiaong,Mun
405649000,405600000,400000000,Unisan,Mun
205701000,205700000,200000000,Aglipay,Mun
205702000,205700000,200000000,Cabarroguis,Mun
205703000,205700000,200000000,Diffun,Mun
205704000,205700000,200000000,Maddela,Mun
205706000,205700000,200000000,Nagtipunan,Mun
205705000,205700000,200000000,Saguday,Mun
405801000,405800000,400000000,Angono,Mun
405803000,405800000,400000000,Baras,Mun
405804000,405800000,400000000,Binangonan,Mun
405805000,405800000,400000000,Cainta,Mun
405806000,405800000,400000000,Cardona,Mun
405802000,405800000,400000000,City of Antipolo,City
405807000,405800000,400000000,Jala-Jala,Mun
405809000,405800000,400000000,Morong,Mun
405810000,405800000,400000000,Pililla,Mun
405808000,405800000,400000000,Rodriguez,Mun
405811000,405800000,400000000,San Mateo,Mun
405812000,405800000,400000000,Tanay,Mun
405813000,405800000,400000000,Taytay,Mun
405814000,405800000,400000000,Teresa,Mun
1705901000,1705900000,1700000000,Alcantara,Mun
1705902000,1705900000,1700000000,Banton,Mun
1705903000,1705900000,1700000000,Cajidiocan,Mun
1705904000,1705900000,1700000000,Calatrava,Mun
1705906000,1705900000,1700000000,Corcuera,Mun
1705916000,1705900000,1700000000,Ferrol,Mun
1705907000,1705900000,1700000000,Looc,Mun
1705908000,1705900000,1700000000,Magdiwang,Mun
1705909000,1705900000,1700000000,Odiongan,Mun
1705910000,1705900000,1700000000,Romblon,Mun
1705911000,1705900000,1700000000,San Agustin,Mun
1705912000,1705900000,1700000000,San Andres,Mun
1705913000,1705900000,1700000000,San Fernando,Mun
1705914000,1705900000,1700000000,San Jose,Mun
1705915000,1705900000,1700000000,Santa Fe,Mun
1705917000,1705900000,1700000000,Santa Maria,Mun
806001000,806000000,800000000,Almagro,Mun
806002000,806000000,800000000,Basey,Mun
806004000,806000000,800000000,Calbiga,Mun
806003000,806000000,800000000,City of Calbayog,City
806006000,806000000,800000000,Daram,Mun
806007000,806000000,800000000,Gandara,Mun
806008000,806000000,800000000,Hinabangan,Mun
806009000,806000000,800000000,Jiabong,Mun
806010000,806000000,800000000,Marabut,Mun
806012000,806000000,800000000,Motiong,Mun
806026000,806000000,800000000,Pagsanghan,Mun
806022000,806000000,800000000,Paranas,Mun
806013000,806000000,800000000,Pinabacdao,Mun
806025000,806000000,800000000,San Jorge,Mun
806014000,806000000,800000000,San Jose De Buan,Mun
806015000,806000000,800000000,San Sebastian,Mun
806016000,806000000,800000000,Santa Margarita,Mun
806017000,806000000,800000000,Santa Rita,Mun
806024000,806000000,800000000,Tagapul-An,Mun
806019000,806000000,800000000,Talalora,Mun
806020000,806000000,800000000,Tarangnan,Mun
806021000,806000000,800000000,Villareal,Mun
806023000,806000000,800000000,Zumarraga,Mun
1208001000,1208000000,1200000000,Alabel,Mun
1208002000,1208000000,1200000000,Glan,Mun
1208003000,1208000000,1200000000,Kiamba,Mun
1208004000,1208000000,1200000000,Maasim,Mun
1208005000,1208000000,1200000000,Maitum,Mun
1208006000,1208000000,1200000000,Malapatan,Mun
1208007000,1208000000,1200000000,Malungon,Mun
706101000,706100000,700000000,Enrique Villanueva,Mun
706102000,706100000,700000000,Larena,Mun
706103000,706100000,700000000,Lazi,Mun
706104000,706100000,700000000,Maria,Mun
706105000,706100000,700000000,San Juan,Mun
706106000,706100000,700000000,Siquijor,Mun
506202000,506200000,500000000,Barcelona,Mun
506203000,506200000,500000000,Bulan,Mun
506204000,506200000,500000000,Bulusan,Mun
506205000,506200000,500000000,Casiguran,Mun
506206000,506200000,500000000,Castilla,Mun
506216000,506200000,500000000,City of Sorsogon,City
506207000,506200000,500000000,Donsol,Mun
506208000,506200000,500000000,Gubat,Mun
506209000,506200000,500000000,Irosin,Mun
506210000,506200000,500000000,Juban,Mun
506211000,506200000,500000000,Magallanes,Mun
506212000,506200000,500000000,Matnog,Mun
506213000,506200000,500000000,Pilar,Mun
506214000,506200000,500000000,Prieto Diaz,Mun
506215000,506200000,500000000,Santa Magdalena,Mun
1206302000,1206300000,1200000000,Banga,Mun
1230800000,1230800000,1200000000,City of General Santos,City
1206306000,1206300000,1200000000,City of Koronadal,City
1206319000,1206300000,1200000000,Lake Sebu,Mun
1206311000,1206300000,1200000000,Norala,Mun
1206312000,1206300000,1200000000,Polomolok,Mun
1206318000,1206300000,1200000000,Santo Ni?,Mun
1206313000,1206300000,1200000000,Surallah,Mun
1206314000,1206300000,1200000000,Tampakan,Mun
1206315000,1206300000,1200000000,Tantangan,Mun
1206316000,1206300000,1200000000,T'Boli,Mun
1206317000,1206300000,1200000000,Tupi,Mun
806401000,806400000,800000000,Anahawan,Mun
806402000,806400000,800000000,Bontoc,Mun
806407000,806400000,800000000,City of Maasin,City
806403000,806400000,800000000,Hinunangan,Mun
806404000,806400000,800000000,Hinundayan,Mun
806405000,806400000,800000000,Libagon,Mun
806406000,806400000,800000000,Liloan,Mun
806419000,806400000,800000000,Limasawa,Mun
806408000,806400000,800000000,Macrohon,Mun
806409000,806400000,800000000,Malitbog,Mun
806410000,806400000,800000000,Padre Burgos,Mun
806411000,806400000,800000000,Pintuyan,Mun
806412000,806400000,800000000,Saint Bernard,Mun
806413000,806400000,800000000,San Francisco,Mun
806414000,806400000,800000000,San Juan,Mun
806415000,806400000,800000000,San Ricardo,Mun
806416000,806400000,800000000,Silago,Mun
806417000,806400000,800000000,Sogod,Mun
806418000,806400000,800000000,Tomas Oppus,Mun
1206501000,1206500000,1200000000,Bagumbayan,Mun
1206511000,1206500000,1200000000,City of Tacurong,City
1206502000,1206500000,1200000000,Columbio,Mun
1206503000,1206500000,1200000000,Esperanza,Mun
1206504000,1206500000,1200000000,Isulan,Mun
1206508000,1206500000,1200000000,Lambayong,Mun
1206506000,1206500000,1200000000,Lebak,Mun
1206507000,1206500000,1200000000,Lutayan,Mun
1206510000,1206500000,1200000000,President Quirino,Mun
1206512000,1206500000,1200000000,Sen. Ninoy Aquino,Mun
1906606000,1906600000,1900000000,Hadji Panglima Tahil,Mun
1906601000,1906600000,1900000000,Indanan,Mun
1906602000,1906600000,1900000000,Jolo,Mun
1906603000,1906600000,1900000000,Kalingalan Caluang,Mun
1906617000,1906600000,1900000000,Lugus,Mun
1906604000,1906600000,1900000000,Luuk,Mun
1906605000,1906600000,1900000000,Maimbung,Mun
1906607000,1906600000,1900000000,Old Panamao,Mun
1906618000,1906600000,1900000000,Pandami,Mun
1906616000,1906600000,1900000000,Panglima Estino,Mun
1906608000,1906600000,1900000000,Pangutaran,Mun
1906609000,1906600000,1900000000,Parang,Mun
1906611000,1906600000,1900000000,Patikul,Mun
1906612000,1906600000,1900000000,Siasi,Mun
1906613000,1906600000,1900000000,Talipao,Mun
1906614000,1906600000,1900000000,Tapul,Mun
1906615000,1906600000,1900000000,Tongkil,Mun
1606701000,1606700000,1600000000,Alegria,Mun
1606702000,1606700000,1600000000,Bacuag,Mun
1606704000,1606700000,1600000000,Burgos,Mun
1606724000,1606700000,1600000000,City of Surigao,City
1606706000,1606700000,1600000000,Claver,Mun
1606707000,1606700000,1600000000,Dapa,Mun
1606708000,1606700000,1600000000,Del Carmen,Mun
1606710000,1606700000,1600000000,General Luna,Mun
1606711000,1606700000,1600000000,Gigaquit,Mun
1606714000,1606700000,1600000000,Mainit,Mun
1606715000,1606700000,1600000000,Malimono,Mun
1606716000,1606700000,1600000000,Pilar,Mun
1606717000,1606700000,1600000000,Placer,Mun
1606718000,1606700000,1600000000,San Benito,Mun
1606719000,1606700000,1600000000,San Francisco,Mun
1606720000,1606700000,1600000000,San Isidro,Mun
1606721000,1606700000,1600000000,Santa Monica,Mun
1606722000,1606700000,1600000000,Sison,Mun
1606723000,1606700000,1600000000,Socorro,Mun
1606725000,1606700000,1600000000,Tagana-An,Mun
1606727000,1606700000,1600000000,Tubod,Mun
1606801000,1606800000,1600000000,Barobo,Mun
1606802000,1606800000,1600000000,Bayabas,Mun
1606804000,1606800000,1600000000,Cagwait,Mun
1606805000,1606800000,1600000000,Cantilan,Mun
1606806000,1606800000,1600000000,Carmen,Mun
1606807000,1606800000,1600000000,Carrascal,Mun
1606803000,1606800000,1600000000,City of Bislig,City
1606808000,1606800000,1600000000,Cortes,Mun
1606809000,1606800000,1600000000,Hinatuan,Mun
1606810000,1606800000,1600000000,Lanuza,Mun
1606811000,1606800000,1600000000,Lianga,Mun
1606812000,1606800000,1600000000,Lingig,Mun
1606813000,1606800000,1600000000,Madrid,Mun
1606814000,1606800000,1600000000,Marihatag,Mun
1606815000,1606800000,1600000000,San Agustin,Mun
1606816000,1606800000,1600000000,San Miguel,Mun
1606817000,1606800000,1600000000,Tagbina,Mun
1606818000,1606800000,1600000000,Tago,Mun
306901000,306900000,300000000,Anao,Mun
306902000,306900000,300000000,Bamban,Mun
306903000,306900000,300000000,Camiling,Mun
306904000,306900000,300000000,Capas,Mun
306916000,306900000,300000000,City of Tarlac,City
306905000,306900000,300000000,Concepcion,Mun
306906000,306900000,300000000,Gerona,Mun
306907000,306900000,300000000,La Paz,Mun
306908000,306900000,300000000,Mayantoc,Mun
306909000,306900000,300000000,Moncada,Mun
306910000,306900000,300000000,Paniqui,Mun
306911000,306900000,300000000,Pura,Mun
306912000,306900000,300000000,Ramos,Mun
306913000,306900000,300000000,San Clemente,Mun
306918000,306900000,300000000,San Jose,Mun
306914000,306900000,300000000,San Manuel,Mun
306915000,306900000,300000000,Santa Ignacia,Mun
306917000,306900000,300000000,Victoria,Mun
1907002000,1907000000,1900000000,Bongao,Mun
1907009000,1907000000,1900000000,Languyan,Mun
1907003000,1907000000,1900000000,Mapun,Mun
1907001000,1907000000,1900000000,Panglima Sugala,Mun
1907010000,1907000000,1900000000,Sapa-Sapa,Mun
1907011000,1907000000,1900000000,Sibutu,Mun
1907004000,1907000000,1900000000,Simunul,Mun
1907005000,1907000000,1900000000,Sitangkai,Mun
1907006000,1907000000,1900000000,South Ubian,Mun
1907007000,1907000000,1900000000,Tandubas,Mun
1907008000,1907000000,1900000000,Turtle Islands,Mun
307101000,307100000,300000000,Botolan,Mun
307102000,307100000,300000000,Cabangan,Mun
307103000,307100000,300000000,Candelaria,Mun
307104000,307100000,300000000,Castillejos,Mun
331400000,331400000,300000000,City of Olongapo,City
307105000,307100000,300000000,Iba,Mun
307106000,307100000,300000000,Masinloc,Mun
307108000,307100000,300000000,Palauig,Mun
307109000,307100000,300000000,San Antonio,Mun
307110000,307100000,300000000,San Felipe,Mun
307111000,307100000,300000000,San Marcelino,Mun
307112000,307100000,300000000,San Narciso,Mun
307113000,307100000,300000000,Santa Cruz,Mun
307114000,307100000,300000000,Subic,Mun
907201000,907200000,900000000,City of Dapitan,City
907202000,907200000,900000000,City of Dipolog,City
907223000,907200000,900000000,Gutalac,Mun
907222000,907200000,900000000,Jose Dalman,Mun
907203000,907200000,900000000,Katipunan,Mun
907204000,907200000,900000000,La Libertad,Mun
907205000,907200000,900000000,Labason,Mun
907206000,907200000,900000000,Liloy,Mun
907207000,907200000,900000000,Manukan,Mun
907209000,907200000,900000000,Pi?n,Mun
907210000,907200000,900000000,Polanco,Mun
907211000,907200000,900000000,Pres. Manuel A. Roxas,Mun
907212000,907200000,900000000,Rizal,Mun
907213000,907200000,900000000,Salug,Mun
907214000,907200000,900000000,Sergio Osme? Sr.,Mun
907215000,907200000,900000000,Siayan,Mun
907216000,907200000,900000000,Sibuco,Mun
907217000,907200000,900000000,Sibutad,Mun
907218000,907200000,900000000,Sindangan,Mun
907219000,907200000,900000000,Siocon,Mun
907220000,907200000,900000000,Sirawai,Mun
907221000,907200000,900000000,Tampilisan,Mun
907302000,907300000,900000000,Aurora,Mun
907303000,907300000,900000000,Bayog,Mun
907322000,907300000,900000000,City of Pagadian,City
931700000,931700000,900000000,City of Zamboanga,City
907305000,907300000,900000000,Dimataling,Mun
907306000,907300000,900000000,Dinas,Mun
907307000,907300000,900000000,Dumalinao,Mun
907308000,907300000,900000000,Dumingag,Mun
907225000,907200000,900000000,Godod,Mun
907343000,907300000,900000000,Guipos,Mun
907337000,907300000,900000000,Josefina,Mun
907227000,907200000,900000000,Kalawit,Mun
907311000,907300000,900000000,Kumalarang,Mun
907312000,907300000,900000000,Labangan,Mun
907333000,907300000,900000000,Lakewood,Mun
907313000,907300000,900000000,Lapuyan,Mun
907226000,907200000,900000000,Leon T. Postigo,Mun
907315000,907300000,900000000,Mahayag,Mun
907317000,907300000,900000000,Margosatubig,Mun
907318000,907300000,900000000,Midsalip,Mun
907319000,907300000,900000000,Molave,Mun
907338000,907300000,900000000,Pitogo,Mun
907323000,907300000,900000000,Ramon Magsaysay,Mun
907324000,907300000,900000000,San Miguel,Mun
907325000,907300000,900000000,San Pablo,Mun
907340000,907300000,900000000,Sominot,Mun
907327000,907300000,900000000,Tabina,Mun
907328000,907300000,900000000,Tambulig,Mun
907344000,907300000,900000000,Tigbao,Mun
907330000,907300000,900000000,Tukuran,Mun
907341000,907300000,900000000,Vincenzo A. Sagun,Mun
908301000,908300000,900000000,Alicia,Mun
908302000,908300000,900000000,Buug,Mun
908303000,908300000,900000000,Diplahan,Mun
908304000,908300000,900000000,Imelda,Mun
908305000,908300000,900000000,Ipil,Mun
908306000,908300000,900000000,Kabasalan,Mun
908307000,908300000,900000000,Mabuhay,Mun
908308000,908300000,900000000,Malangas,Mun
908309000,908300000,900000000,Naga,Mun
908310000,908300000,900000000,Olutanga,Mun
908311000,908300000,900000000,Payao,Mun
908312000,908300000,900000000,Roseller Lim,Mun
908313000,908300000,900000000,Siay,Mun
908314000,908300000,900000000,Talusan,Mun
908315000,908300000,900000000,Titay,Mun
908316000,908300000,900000000,Tungawan,Mun
1600203000,1600200000,1600000000,City of Cabadbaran,City
1600301000,1600300000,1600000000,City of Bayugan,City
990101000,990100000,900000000,City of Isabela,City
1900702000,1900700000,1900000000,City of Lamitan,City
401007000,401000000,400000000,City of Calaca,City
301403000,301400000,300000000,City of Baliwag,City
301412000,301400000,300000000,City of Meycauayan,City
402103000,402100000,400000000,City of Bacoor,City
402104000,402100000,400000000,City of Carmona,City
402106000,402100000,400000000,City of Dasmari?s,City
402108000,402100000,400000000,City of General Trias,City
402109000,402100000,400000000,City of Imus,City
702211000,702200000,700000000,City of Bogo,City
702214000,702200000,700000000,City of Carcar,City
702234000,702200000,700000000,City of Naga,City
1204701000,1204700000,1200000000,Alamada,Mun
1204717000,1204700000,1200000000,Aleosan,Mun
1204715000,1204700000,1200000000,Antipas,Mun
1204718000,1204700000,1200000000,Arakan,Mun
1204716000,1204700000,1200000000,Banisilan,Mun
1204702000,1204700000,1200000000,Carmen,Mun
1204704000,1204700000,1200000000,City of Kidapawan,City
1204703000,1204700000,1200000000,Kabacan,Mun
1204705000,1204700000,1200000000,Libungan,Mun
1204706000,1204700000,1200000000,Magpet,Mun
1204707000,1204700000,1200000000,Makilala,Mun
1204708000,1204700000,1200000000,Matalam,Mun
1204709000,1204700000,1200000000,Midsayap,Mun
1204710000,1204700000,1200000000,M'Lang,Mun
1204711000,1204700000,1200000000,Pigkawayan,Mun
1204712000,1204700000,1200000000,Pikit,Mun
1204713000,1204700000,1200000000,President Roxas,Mun
1204714000,1204700000,1200000000,Tulunan,Mun
1102509000,1102500000,1100000000,City of Mati,City
802604000,802600000,800000000,City of Borongan,City
102805000,102800000,100000000,City of Batac,City
203114000,203100000,200000000,City of Ilagan,City
1403213000,1403200000,1400000000,City of Tabuk,City
403403000,403400000,400000000,City of Bi?n,City
403404000,403400000,400000000,City of Cabuyao,City
403425000,403400000,400000000,City of San Pedro,City
403428000,403400000,400000000,City of Santa Rosa,City
803708000,803700000,800000000,City of Baybay,City
1908708000,1908700000,1900000000,Northern Kabuntalan,Mun
504116000,504100000,500000000,Pio V. Corpus,Mun
1004307000,1004300000,1000000000,City of El Salvador,City
704611000,704600000,700000000,City of Guihulngan,City
704621000,704600000,700000000,City of Tanjay,City
1731500000,1731500000,1700000000,City of Puerto Princesa,City
305409000,305400000,300000000,Mabalacat City,City
305421000,305400000,300000000,Sto. Tomas,Mun
405647000,405600000,400000000,City of Tayabas,City
806005000,806000000,800000000,City of Catbalogan,City
806018000,806000000,800000000,Santo Ni?,Mun
1606819000,1606800000,1600000000,City of Tandag,City
907208000,907200000,900000000,Mutia,Mun
1400125000,1400100000,1400000000,Tineg,Mun
1600305000,1600300000,1600000000,Loreto,Mun
600403000,600400000,600000000,Banga,Mun
600408000,600400000,600000000,Lezo,Mun
600413000,600400000,600000000,Malinao,Mun
1408104000,1408100000,1400000000,Kabugao,Mun
307701000,307700000,300000000,Baler,Mun
307705000,307700000,300000000,Dingalan,Mun
1900708000,1900700000,1900000000,Akbar,Mun
1900703000,1900700000,1900000000,Lantawan,Mun
1900713000,1900700000,1900000000,Tabuan-Lasa,Mun
1900711000,1900700000,1900000000,Ungkaya Pukan,Mun
701244000,701200000,700000000,Trinidad,Mun
301409000,301400000,300000000,Hagonoy,Mun
301413000,301400000,300000000,Norzagaray,Mun
201509000,201500000,200000000,Calayan,Mun
402101000,402100000,400000000,Alfonso,Mun
402110000,402100000,400000000,Indang,Mun
1102504000,1102500000,1100000000,Caraga,Mun
1102506000,1102500000,1100000000,Governor Generoso,Mun
1102507000,1102500000,1100000000,Lupon,Mun
802614000,802600000,800000000,Maslog,Mun
607904000,607900000,600000000,San Lorenzo,Mun
203132000,203100000,200000000,San Mateo,Mun
1003513000,1003500000,1000000000,Matungao,Mun
1003516000,1003500000,1000000000,Pantao Ragat,Mun
1003523000,1003500000,1000000000,Pantar,Mun
1003517000,1003500000,1000000000,Poona Piagapo,Mun
1003518000,1003500000,1000000000,Salvador,Mun
1003506000,1003500000,1000000000,Sultan Naga Dimaporo,Mun
1903601000,1903600000,1900000000,Bacolod-Kalawi,Mun
1903605000,1903600000,1900000000,Binidayan,Mun
1903623000,1903600000,1900000000,Pualas,Mun
803722000,803700000,800000000,Isabel,Mun
803742000,803700000,800000000,San Isidro,Mun
1908701000,1908700000,1900000000,Barira,Mun
1908704000,1908700000,1900000000,Datu Blah T. Sinsuat,Mun
1908706000,1908700000,1900000000,Kabuntalan,Mun
1908710000,1908700000,1900000000,Sultan Kudarat,Mun
1908711000,1908700000,1900000000,Sultan Mastura,Mun
1908801000,1908800000,1900000000,Ampatuan,Mun
1908802000,1908800000,1900000000,Buluan,Mun
1908803000,1908800000,1900000000,Datu Abdullah Sangki,Mun
1908804000,1908800000,1900000000,Datu Anggal Midtimbang,Mun
1908805000,1908800000,1900000000,Datu Hoffer Ampatuan,Mun
1908806000,1908800000,1900000000,Datu Paglas,Mun
1908807000,1908800000,1900000000,Datu Piang,Mun
1908810000,1908800000,1900000000,Datu Unsay,Mun
1908811000,1908800000,1900000000,Gen. S.K. Pendatun,Mun
1908812000,1908800000,1900000000,Guindulungan,Mun
1908813000,1908800000,1900000000,Mamasapano,Mun
1908814000,1908800000,1900000000,Mangudadatu,Mun
1908815000,1908800000,1900000000,Pagagawan,Mun
1908817000,1908800000,1900000000,Paglat,Mun
1908818000,1908800000,1900000000,Pandag,Mun
1908819000,1908800000,1900000000,Rajah Buayan,Mun
1908820000,1908800000,1900000000,Shariff Aguak,Mun
1908821000,1908800000,1900000000,Shariff Saydona Mustapha,Mun
1908822000,1908800000,1900000000,South Upi,Mun
1908823000,1908800000,1900000000,Sultan Sa Barongis,Mun
1004217000,1004200000,1000000000,Don Victoriano Chiongbian,Mun
1004304000,1004300000,1000000000,Binuangan,Mun
1380100000,1380100000,1300000000,City of Caloocan,City
1380200000,1380200000,1300000000,City of Las Pi?s,City
1380300000,1380300000,1300000000,City of Makati,City
1380400000,1380400000,1300000000,City of Malabon,City
1380500000,1380500000,1300000000,City of Mandaluyong,City
1380600000,1380600000,1300000000,City of Manila,City
1380700000,1380700000,1300000000,City of Marikina,City
1380800000,1380800000,1300000000,City of Muntinlupa,City
1380900000,1380900000,1300000000,City of Navotas,City
1381000000,1381000000,1300000000,City of Para?que,City
1381200000,1381200000,1300000000,City of Pasig,City
1381400000,1381400000,1300000000,City of San Juan,City
1381500000,1381500000,1300000000,City of Taguig,City
1381600000,1381600000,1300000000,City of Valenzuela,City
1381100000,1381100000,1300000000,Pasay City,City
1381701000,1381700000,1300000000,Pateros,Mun
1381300000,1381300000,1300000000,Quezon City,City
105514000,105500000,100000000,Bolinao,Mun
405632000,405600000,400000000,Patnanungan,Mun
1705905000,1705900000,1700000000,Concepcion,Mun
806011000,806000000,800000000,Matuguinao,Mun
1206505000,1206500000,1200000000,Kalamansig,Mun
1206509000,1206500000,1200000000,Palimbang,Mun
1906610000,1906600000,1900000000,Pata,Mun
907224000,907200000,900000000,Baliguian,Mun
1900712000,1900700000,1900000000,Hadji Muhtamad,Mun
1903634000,1903600000,1900000000,Maguing,Mun
1903620000,1903600000,1900000000,Pagayawan,Mun
1903638000,1903600000,1900000000,Tagoloan Ii,Mun
1408101000,1408100000,1400000000,Calanasan,Mun
1903603000,1903600000,1900000000,Balindong,Mun
1903625000,1903600000,1900000000,Saguiaran,Mun
1908712000,1908700000,1900000000,Talitay,Mun
1908809000,1908800000,1900000000,Datu Saudi Ampatuan,Mun
1908816000,1908800000,1900000000,Pagalungan,Mun
1908824000,1908800000,1900000000,Talayan,Mun
1906619000,1906600000,1900000000,Omar,Mun
1903604000,1903600000,1900000000,Bayang,Mun
1903632000,1903600000,1900000000,Calanogas,Mun
1903609000,1903600000,1900000000,Ganassi,Mun
1903629000,1903600000,1900000000,Tugaya,Mun
1908808000,1908800000,1900000000,Datu Salibo,Mun
1999903000,1999900000,1900000000,Midsayap Cluster I,SGU
1999901000,1999900000,1900000000,Carmen Cluster,SGU
1999907000,1999900000,1900000000,Pikit Cluster II,SGU
1999906000,1999900000,1900000000,Pikit Cluster I,SGU
1999904000,1999900000,1900000000,Midsayap Cluster II,SGU
1999902000,1999900000,1900000000,Kabacan Cluster,SGU
1999905000,1999900000,1900000000,Pigcawayan Cluster,SGU
1999908000,1999900000,1900000000,Pikit Cluster III,SGU
